town_code,town,district,region,population,website,email,source,status
527769,Rakovčík,Svidník,Prešovský kraj,168,https://www.rakovcik.sk,obecrakovcik@gmail.com,guessed,ok
527777,Rovné - Svidník,Svidník,Prešovský kraj,472,,,none,no_website
527785,Roztoky,Svidník,Prešovský kraj,437,https://www.roztoky.sk,ouroztoky@stonline.sk,xls,ok
527874,Šarbov,Svidník,Prešovský kraj,17,,skasko.stanislav@post.sk,none,no_website
527882,Šarišský Štiavnik,Svidník,Prešovský kraj,277,,obecsarisskystiavnik@zoznam.sk,none,no_website
527891,Šemetkovce,Svidník,Prešovský kraj,87,https://www.semetkovce.sk,info@semetkovce.sk,guessed,ok
527807,Soboš,Svidník,Prešovský kraj,149,,obecsobos@centrum.sk,none,no_website
527904,Štefurov,Svidník,Prešovský kraj,110,https://stefurov.sk,obecstefurov@gmail.com,guessed,ok
527831,Stročín,Svidník,Prešovský kraj,569,https://www.obecstrocin.sk,strocin@pobox.sk,guessed,ok
527858,Svidnička,Svidník,Prešovský kraj,138,https://www.svidnicka.sk,info@vasemail.cz,guessed,ok
527106,Svidník,Svidník,Prešovský kraj,10679,https://www.svidnik.sk,tic.svidnik@svidnik.sk,guessed,ok
527947,Vagrinec,Svidník,Prešovský kraj,120,,klimp@azet.sk,none,no_website
527955,Valkovce,Svidník,Prešovský kraj,207,https://valkovce.sk,starosta@valkovce.sk,guessed,ok
527963,Vápeník,Svidník,Prešovský kraj,38,https://www.vapenik.sk,,guessed,no_email
528030,Vyšná Jedľová,Svidník,Prešovský kraj,184,https://vysna-jedlova.sk,vysna.jedlova@azet.sk,guessed,ok
528056,Vyšná Pisaná,Svidník,Prešovský kraj,69,https://www.vysnapisana.sk,vpisana@gmail.com,xls,ok
528064,Vyšný Komárnik,Svidník,Prešovský kraj,80,https://www.vysnykomarnik.ou.sk,vysnykomarnik@centrum.sk,xls,ok
528072,Vyšný Mirošov,Svidník,Prešovský kraj,599,https://www.vysnymirosov.webnode.sk,vysnymirosov@post.sk,xls,ok
528081,Vyšný Orlík,Svidník,Prešovský kraj,370,,obecvysnyorlik@stonline.sk,none,no_website
519987,Železník,Svidník,Prešovský kraj,469,https://zeleznik.sk,info@zeleznik.sk,guessed,ok
519995,Želmanovce,Svidník,Prešovský kraj,330,https://www.zelmanovce.sk,info@webex.sk,guessed,ok
556220,Ardanovce,Topoľčany,Nitriansky kraj,208,https://www.ardanovce.sk,info@ardanovce.sk,guessed,ok
542661,Belince,Topoľčany,Nitriansky kraj,345,https://www.obecbelince.sk,info@obecbelince.sk,guessed,ok
542695,Biskupová,Topoľčany,Nitriansky kraj,238,https://www.biskupova.sk,info@biskupova.sk,guessed,ok
542709,Blesovce,Topoľčany,Nitriansky kraj,338,https://www.blesovce.sk,info@blesovce.sk,guessed,ok
542717,Bojná,Topoľčany,Nitriansky kraj,2017,https://www.bojna.sk,info@bojna.sk,guessed,ok
556297,Čeľadince,Topoľčany,Nitriansky kraj,453,https://celadince.sk,obec@celadince.sk,guessed,ok
542792,Čermany,Topoľčany,Nitriansky kraj,361,https://www.cermany.sk,info@cermany.sk,guessed,ok
556165,Chrabrany,Topoľčany,Nitriansky kraj,805,https://www.obecchrabrany.sk,chrabranyoblub@topolcany.net,guessed,ok
556262,Dvorany nad Nitrou,Topoľčany,Nitriansky kraj,785,https://www.dvoranynadnitrou.sk,dvoranynadnitrou@stonline.sk,xls,ok
542881,Hajná Nová Ves,Topoľčany,Nitriansky kraj,332,,obechajnanovaves@mail.t-com.sk,none,no_website
556351,Horné Chlebany,Topoľčany,Nitriansky kraj,369,https://www.hornechlebany.unas.cz,ocu.hornechlebany@mail.t-com.sk,xls,ok
542938,Horné Obdokovce,Topoľčany,Nitriansky kraj,1483,https://www.hobdokovce.sk,obec.h.obdokovce@wircom.sk,xls,ok
542954,Horné Štitáre,Topoľčany,Nitriansky kraj,583,,obec.horne.stitare@wircom.sk,none,no_website
542971,Hrušovany,Topoľčany,Nitriansky kraj,1116,https://www.hrusovany.sk,hrusovany@hrusovany.sk,guessed,ok
556157,Jacovce,Topoľčany,Nitriansky kraj,1754,https://www.obecjacovce.sk,starostaobce@obecjacovce.sk,guessed,ok
543039,Kamanová,Topoľčany,Nitriansky kraj,605,https://www.obeckamanova.sk,obeckamanova@obeckamanova.sk,guessed,ok
543063,Koniarovce,Topoľčany,Nitriansky kraj,646,https://www.obeckoniarovce.sk,info@koniarovce.sk,guessed,ok
543071,Kovarce,Topoľčany,Nitriansky kraj,1585,https://obeckovarce.sk,info@obeckovarce.sk,guessed,ok
543101,Krnča,Topoľčany,Nitriansky kraj,1338,https://krnca.sk,obeckrnca@gmail.com,guessed,ok
543110,Krtovce,Topoľčany,Nitriansky kraj,300,https://www.krtovce.sk,obeckrtovce@azet.sk,guessed,ok
556149,Krušovce,Topoľčany,Nitriansky kraj,1669,https://www.krusovce.sk,obec@krusovce.sk,guessed,ok
581704,Kuzmice - Topoľčany,Topoľčany,Nitriansky kraj,736,,,none,no_website
505021,Lipovník - Topoľčany,Topoľčany,Nitriansky kraj,322,,,none,no_website
505048,Ludanice,Topoľčany,Nitriansky kraj,1806,https://www.obecludanice.sk,obecludanice@obecludanice.sk,guessed,ok
505064,Lužany,Topoľčany,Nitriansky kraj,210,https://www.obec-luzany.sk,info@obec-luzany.sk,guessed,ok
505137,Malé Ripňany,Topoľčany,Nitriansky kraj,555,https://www.maleripnany.ocu.sk,ou.mripnany@mail.t-com.sk,xls,ok
581305,Nemčice,Topoľčany,Nitriansky kraj,986,https://www.nemcice.sk,spravca@nemcice.sk,guessed,ok
505226,Nemečky,Topoľčany,Nitriansky kraj,312,https://www.obecnemecky.sk,podatelna@obecnemecky.sk,guessed,ok
505234,Nitrianska Blatnica,Topoľčany,Nitriansky kraj,1238,https://www.nitrianskablatnica.sk,starosta@nitrianskablatnica.sk,xls,ok
505242,Nitrianska Streda,Topoľčany,Nitriansky kraj,733,https://www.nitrianskastreda.sk,obecns@orangemail.sk,xls,ok
505251,Norovce,Topoľčany,Nitriansky kraj,325,https://www.obecnorovce.sk,starosta@obecnorovce.sk,guessed,ok
505285,Oponice,Topoľčany,Nitriansky kraj,809,https://oponice.sk,podatelna@oponice.sk,guessed,ok
556211,Orešany,Topoľčany,Nitriansky kraj,327,https://www.obecoresany.sk,info@obecoresany.sk,guessed,ok
505340,Podhradie - Topoľčany,Topoľčany,Nitriansky kraj,285,,,none,no_website
505374,Prašice,Topoľčany,Nitriansky kraj,2024,https://www.prasice.sk,obec@prasice.sk,guessed,ok
581658,Práznovce,Topoľčany,Nitriansky kraj,974,https://www.praznovce.sk,podatelna@praznovce.sk,guessed,ok
505404,Preseľany,Topoľčany,Nitriansky kraj,1441,https://www.obecpreselany.sk,kpafcova@obecpreselany.sk,guessed,ok
505421,Radošina,Topoľčany,Nitriansky kraj,1920,https://www.radosina.sk,ou@radosina.sk,guessed,ok
505439,Rajčany,Topoľčany,Nitriansky kraj,523,https://www.rajcany.sk,info@rajcany.sk,guessed,ok
505536,Šalgovce,Topoľčany,Nitriansky kraj,517,https://www.salgovce.sk,tibor.pucek@orangemail.sk,xls,ok
505498,Solčany,Topoľčany,Nitriansky kraj,2484,https://www.obecsolcany.sk,webyportal@webygroup.sk,guessed,ok
556327,Solčianky,Topoľčany,Nitriansky kraj,258,https://solcianky.sk,ousolcianky@gmail.com,guessed,ok
505510,Súlovce,Topoľčany,Nitriansky kraj,526,https://www.sulovce.eu,info@sulovce.eu,guessed,ok
556238,Svrbice,Topoľčany,Nitriansky kraj,194,https://www.svrbice.sk,ou@svrbice.sk,guessed,ok
505561,Tesáre,Topoľčany,Nitriansky kraj,718,https://www.tesare.sk,sekretariat@tesare.sk,guessed,ok
504998,Topoľčany,Topoľčany,Nitriansky kraj,24612,https://www.topolcany.sk,webyportal@webygroup.sk,guessed,ok
580457,Tovarníky,Topoľčany,Nitriansky kraj,1498,https://www.tovarniky.eu,starosta@tovarniky.eu,xls,ok
505617,Tvrdomestice,Topoľčany,Nitriansky kraj,450,https://www.obec-tvrdomestice.sk,obectvrdomestice42@gmail.com,guessed,ok
505641,Urmince,Topoľčany,Nitriansky kraj,1400,https://www.urmince.sk,info@urmince.sk,guessed,ok
505676,Veľké Dvorany,Topoľčany,Nitriansky kraj,736,https://www.obecvelkedvorany.sk,ouv.dvorany@centrum.sk,xls,ok
505714,Veľké Ripňany,Topoľčany,Nitriansky kraj,2050,https://www.velkeripnany.sk,vripnany@gmail.com,xls,ok
505749,Velušovce,Topoľčany,Nitriansky kraj,500,https://www.velusovce.sk,obec@velusovce.sk,guessed,ok
505757,Vozokany - Topoľčany,Topoľčany,Nitriansky kraj,355,,,none,no_website
505773,Závada - Topoľčany,Topoľčany,Nitriansky kraj,593,,,none,no_website
528102,Bačka,Trebišov,Košický kraj,638,,obecbacka@stonline.sk,none,no_website
528111,Bačkov,Trebišov,Košický kraj,722,https://www.obecbackov.sk,referentka@obecbackov.sk,guessed,ok
528129,Bara,Trebišov,Košický kraj,278,https://www.obecbara.sk,info@webex.sk,guessed,ok
528145,Biel,Trebišov,Košický kraj,1370,https://www.obecbiel.sk,ljurcak@centrum.sk,guessed,ok
528161,Boľ,Trebišov,Košický kraj,754,https://obec-bol.sk,info@obec-bol.sk,guessed,ok
528170,Borša,Trebišov,Košický kraj,1128,https://www.obecborsa.sk,sekretariat@obecborsa.sk,guessed,ok
528188,Boťany,Trebišov,Košický kraj,1222,https://www.obecbotany.sk,ou.botany.vargova@gmail.com,guessed,ok
528200,Brehov,Trebišov,Košický kraj,593,https://obecbrehov.sk,obecbrehov@trenet.sk,guessed,ok
528218,Brezina,Trebišov,Košický kraj,655,https://www.obecbrezina.sk,admin@obecbrezina.sk,guessed,ok
528226,Byšta,Trebišov,Košický kraj,155,https://bysta.sk,urad@bysta.sk,guessed,ok
528234,Cejkov,Trebišov,Košický kraj,1176,https://cejkov.sk,obec.cejkov1@gmail.com,guessed,ok
528242,Čeľovce,Trebišov,Košický kraj,553,https://obeccelovce.sk,celovce@nextra.sk,guessed,ok
528251,Čerhov,Trebišov,Košický kraj,727,https://cerhov.sk,obec2@cerhov.sk,guessed,ok
528269,Černochov,Trebišov,Košický kraj,192,https://cernochov.sk,starostkacernochov@gmail.com,guessed,ok
528285,Čierna,Trebišov,Košický kraj,457,https://www.cierna.eu,oucierna@mail.t-com.sk,xls,ok
528293,Čierna nad Tisou,Trebišov,Košický kraj,3605,https://www.ciernanadtisou.sk,mesto@ciernanadtisou.sk,xls,ok
528315,Dargov,Trebišov,Košický kraj,602,https://www.dargov.sk/rent,dargov.mb@centrum.sk,guessed,ok
528323,Dobrá,Trebišov,Košický kraj,491,https://www.obecdobra.sk,obecdobra@gmail.com,guessed,ok
528340,Dvorianky,Trebišov,Košický kraj,661,https://www.obecdvorianky.sk,obecdvorianky@centrum.sk,guessed,ok
528358,Egreš,Trebišov,Košický kraj,479,https://www.obecegres.sk,sekretariat@obecegres.sk,guessed,ok
528366,Hraň,Trebišov,Košický kraj,1566,https://www.hran.sk,podatelna@hran.sk,guessed,ok
528374,Hrčeľ,Trebišov,Košický kraj,1102,https://www.obechrcel.sk,info@webex.sk,guessed,ok
528382,Hriadky,Trebišov,Košický kraj,420,https://www.obechriadky.sk,obechriadky@centrum.sk,guessed,ok
528412,Kašov,Trebišov,Košický kraj,301,https://obeckasov.sk,podatelna@obeckasov.sk,guessed,ok
528421,Kazimír,Trebišov,Košický kraj,844,https://kazimir.sk,info@kazimir.sk,guessed,ok
513831,Klin nad Bodrogom,Trebišov,Košický kraj,200,https://www.klinnadbodrogom.ocu.sk,klinb@stonline.sk,xls,ok
528439,Kožuchov,Trebišov,Košický kraj,198,,obec.kozuchov@centrum.sk,none,no_website
528447,Kráľovský Chlmec,Trebišov,Košický kraj,7398,https://www.kralovskychlmec.sk,mesto@kralovskychlmec.sk,xls,ok
528455,Kravany - Trebišov,Trebišov,Košický kraj,372,https://www.obeckravany.sk,starosta@obeckravany.sk,guessed,ok
528471,Kuzmice - Trebišov,Trebišov,Košický kraj,1704,https://www.kuzmice.sk,info@kuzmice.sk,guessed,ok
528480,Kysta,Trebišov,Košický kraj,389,https://kysta.sk,obeckysta732@gmail.com,guessed,ok
528498,Ladmovce,Trebišov,Košický kraj,316,https://www.ladmovce.sk,info@webex.sk,guessed,ok
528501,Lastovce,Trebišov,Košický kraj,1219,https://www.obeclastovce.sk,podatelna@obeclastovce.sk,guessed,ok
528510,Leles,Trebišov,Košický kraj,1801,https://www.obecleles.sk,info@webex.sk,guessed,ok
528528,Luhyňa,Trebišov,Košický kraj,294,https://www.luhyna.sk,info@webex.sk,guessed,ok
513792,Malá Tŕňa,Trebišov,Košický kraj,369,https://www.malatrna.eu,malatrna@gmail.com,xls,ok
528536,Malé Ozorovce,Trebišov,Košický kraj,526,https://www.maleozorovce.sk,starosta@maleozorovce.sk,xls,ok
528544,Malé Trakany,Trebišov,Košický kraj,1034,https://www.maletrakany.eu,obec.maletrakany@post.sk,xls,ok
528552,Malý Horeš,Trebišov,Košický kraj,1101,https://www.malyhores.ocu.sk,malyhores@dornet.sk,xls,ok
528561,Malý Kamenec,Trebišov,Košický kraj,420,https://www.malykamenec.ocu.sk,obec.m.kamenec@stonline.sk,xls,ok
528587,Michaľany,Trebišov,Košický kraj,1894,https://www.michalany.sk,obecmichalany@stonline.sk,xls,ok
528609,Nižný Žipov,Trebišov,Košický kraj,1457,https://www.niznyzipov.sk,obec-niznyzipov@stonline.sk,xls,ok
528617,Novosad,Trebišov,Košický kraj,998,https://www.obecnovosad.sk,podatelna@obecnovosad.sk,guessed,ok
528625,Nový Ruskov,Trebišov,Košický kraj,682,https://www.novyruskov.sk,novyruskov.starosta@slovanet.sk,xls,ok
528676,Parchovany,Trebišov,Košický kraj,1954,https://www.parchovany.sk,starosta@parchovany.sk,guessed,ok
528641,Plechotice,Trebišov,Košický kraj,779,https://www.plechotice.sk,ocu@plechotice.sk,guessed,ok
528668,Poľany,Trebišov,Košický kraj,493,https://www.obecpolany.sk,info@webex.sk,guessed,ok
528684,Pribeník,Trebišov,Košický kraj,981,https://www.pribenik.sk,starosta@pribenik.sk,guessed,ok
528706,Rad,Trebišov,Košický kraj,508,https://www.obecrad.sk,podatelna@obecrad.sk,guessed,ok
528722,Sečovce,Trebišov,Košický kraj,8564,https://www.secovce.sk,3wslovakia@gmail.com,guessed,ok
543730,Sirník,Trebišov,Košický kraj,569,https://www.sirnik.sk,sekretariat@sirnik.sk,guessed,ok
543748,Slivník,Trebišov,Košický kraj,765,https://www.slivnik.sk,slivnik@slivnik.sk,guessed,ok
543756,Slovenské Nové Mesto,Trebišov,Košický kraj,1104,https://www.slovnovemesto.sk,obecslov.n.m.@stonline.sk,xls,ok
543764,Soľnička,Trebišov,Košický kraj,231,https://www.solnicka.sk,solnicka@inmail.sk,guessed,ok
543772,Somotor,Trebišov,Košický kraj,1397,https://obecsomotor.sk,obecsomotor@gmail.com,guessed,ok
513849,Stanča,Trebišov,Košický kraj,407,https://stanca.sk,obec@stanca.sk,guessed,ok
543781,Stankovce,Trebišov,Košický kraj,158,https://www.stankovce.sk,stankovce@minet.sk,guessed,ok
543799,Strážne,Trebišov,Košický kraj,584,https://www.strazne.sk,info@strazne.sk,guessed,ok
543802,Streda nad Bodrogom,Trebišov,Košický kraj,2212,http://stredanb.szm.com,obecstredanb@stonline.sk,xls,ok
528153,Svätá Mária,Trebišov,Košický kraj,555,https://www.svatamaria.ocu.sk,palfolde@inmail.sk,xls,ok
528650,Svätuše,Trebišov,Košický kraj,785,https://www.svatuse.eu,obecsvatuse@stonline.sk,xls,ok
543811,Svinice,Trebišov,Košický kraj,220,https://www.svinice.sk,info@webex.sk,guessed,ok
528099,Trebišov,Trebišov,Košický kraj,24598,https://www.trebisov.sk,vaskova.maria@trebisov.sk,guessed,ok
543829,Trnávka - Trebišov,Trebišov,Košický kraj,188,https://www.obectrnavka.sk,starosta@obectrnavka.sk,guessed,ok
543845,Veľaty,Trebišov,Košický kraj,810,https://www.velaty.sk,ocu@velaty.sk,guessed,ok
513806,Veľká Tŕňa,Trebišov,Košický kraj,449,https://www.velkatrna.webnode.sk,obecvelkatrna@post.sk,xls,ok
543861,Veľké Ozorovce,Trebišov,Košický kraj,756,https://www.velkeozorovce.sk,ocuvozorovce@slovanet.sk,xls,ok
543896,Veľké Trakany,Trebišov,Košický kraj,1436,https://www.velketrakany.sk,sekretariat@velketrakany.sk,xls,ok
543900,Veľký Horeš,Trebišov,Košický kraj,1044,https://www.velkyhores.sk,velkyhores@gmail.com,xls,ok
543918,Veľký Kamenec,Trebišov,Košický kraj,754,https://www.velkykamenec.ocu.sk,kamenec@post.sk,xls,ok
543926,Viničky,Trebišov,Košický kraj,491,https://www.vinicky.sk,info@vinicky.sk,guessed,ok
543934,Višňov,Trebišov,Košický kraj,242,https://www.visnov.sk,info@visnov.sk,guessed,ok
543951,Vojčice,Trebišov,Košický kraj,2179,https://www.obecvojcice.sk,starosta@obecvojcice.sk,guessed,ok
543969,Vojka,Trebišov,Košický kraj,502,https://www.vojka.sk,info@q1.sk,guessed,ok
543977,Zatín,Trebišov,Košický kraj,772,https://obeczatin.sk,ocuzatin@centrum.sk,guessed,ok
543985,Zbehňov,Trebišov,Košický kraj,363,https://zbehnov.sk,obec.zbehnov@gmail.com,guessed,ok
543993,Zemplín,Trebišov,Košický kraj,366,https://www.obeczemplin.sk,info@webex.sk,guessed,ok
544001,Zemplínska Nová Ves,Trebišov,Košický kraj,864,https://www.zemplinskanovaves.ocu.sk,o.ouznves@gmail.com,xls,ok
544019,Zemplínska Teplica,Trebišov,Košický kraj,1777,https://www.zemplinskateplica.sk,zemplinskateplica@zemplinskateplica.sk,xls,ok
544027,Zemplínske Hradište,Trebišov,Košický kraj,1151,https://www.zemplinskehradiste.sk,obec@zemplinskehradiste.sk,xls,ok
544035,Zemplínske Jastrabie,Trebišov,Košický kraj,654,https://www.zemplinskejastrabie.sk,obeczjastrabie@centrum.sk,xls,ok
544043,Zemplínsky Branč,Trebišov,Košický kraj,510,https://www.zemplinskybranc.sk,obeczbranc@e-max.sk,xls,ok
505838,Adamovské Kochanovce,Trenčín,Trenčiansky kraj,884,https://www.adamovskekochanovce.sk,obec@adamovskekochanovce.sk,xls,ok
505854,Bobot,Trenčín,Trenčiansky kraj,763,https://www.bobot.sk,ou@bobot.sk,guessed,ok
506087,Chocholná - Velčice,Trenčín,Trenčiansky kraj,1685,https://www.chocholna-velcice.sk,podatelna@chocholna-velcice.sk,guessed,ok
505935,Dolná Poruba,Trenčín,Trenčiansky kraj,794,https://www.dolnaporuba.sk,obecdporuba@mail.t-com.sk,xls,ok
505943,Dolná Súča,Trenčín,Trenčiansky kraj,3086,https://www.dolnasuca.sk,obec.dolnasuca@stonline.sk,xls,ok
505960,Drietoma,Trenčín,Trenčiansky kraj,2264,https://www.drietoma.sk,stavebnyurad@drietoma.sk,guessed,ok
505978,Dubodiel,Trenčín,Trenčiansky kraj,955,https://www.dubodiel.sk,obecnyurad@dubodiel.sk,guessed,ok
506010,Horná Súča,Trenčín,Trenčiansky kraj,3361,https://www.hornasuca.sk,hornasuca@hornasuca.sk,xls,ok
506028,Horňany,Trenčín,Trenčiansky kraj,439,https://hornany.sk,starosta@hornany.sk,guessed,ok
506036,Horné Srnie,Trenčín,Trenčiansky kraj,2739,https://www.hornesrnie.sk,urad@hornesrnie.sk,xls,ok
506044,Hrabovka,Trenčín,Trenčiansky kraj,421,https://www.obec-hrabovka.sk,obec.hrabovka@atlas.sk,guessed,ok
506095,Ivanovce,Trenčín,Trenčiansky kraj,1006,https://www.ivanovce.sk,obec@ivanovce.sk,guessed,ok
506133,Kostolná - Záriečie,Trenčín,Trenčiansky kraj,687,https://www.kostolna-zariecie.sk,starosta@kostolnazariecie.sk,guessed,ok
506168,Krivosúd - Bodovka,Trenčín,Trenčiansky kraj,357,https://krivosud-bodovka.sk,obec@krivosud-bodovka.sk,guessed,ok
545686,Melčice - Lieskové,Trenčín,Trenčiansky kraj,1618,https://www.melcice-lieskove.sk,obec@melcice-lieskove.sk,guessed,ok
506231,Mníchova Lehota,Trenčín,Trenčiansky kraj,1226,https://www.mnichovalehota.sk,mnichovalehota@stonline.sk,xls,ok
506273,Motešice,Trenčín,Trenčiansky kraj,792,https://www.motesice.sk,obec@motesice.sk,guessed,ok
506281,Nemšová,Trenčín,Trenčiansky kraj,6419,https://www.nemsova.sk,info@nemsova.sk,guessed,ok
506290,Neporadza - Trenčín,Trenčín,Trenčiansky kraj,803,https://neporadza.sk,obec@neporadza.sk,guessed,ok
506354,Omšenie,Trenčín,Trenčiansky kraj,1921,https://www.omsenie.sk,info@omsenie.sk,guessed,ok
506371,Opatovce,Trenčín,Trenčiansky kraj,415,https://www.opatovce.sk,starosta@opatovce.sk,guessed,ok
581348,Petrova Lehota,Trenčín,Trenčiansky kraj,190,https://www.petrovalehota.sk,info@petrovalehota.sk,xls,ok
506478,Selec,Trenčín,Trenčiansky kraj,1010,https://www.selec.sk,info@selec.sk,guessed,ok
546682,Skalka nad Váhom,Trenčín,Trenčiansky kraj,1184,https://www.skalkanadvahom.sk,sekretariat@skalkanadvahom.sk,xls,ok
506508,Soblahov,Trenčín,Trenčiansky kraj,2421,https://www.soblahov.sk,soblahov@soblahov.sk,guessed,ok
506541,Štvrtok,Trenčín,Trenčiansky kraj,396,https://www.stvrtok.com,obec.stvrtok@stonline.sk,xls,ok
506532,Svinná,Trenčín,Trenčiansky kraj,1583,https://www.svinna.sk,podatelna@svinna.sk,guessed,ok
506559,Trenčianska Teplá,Trenčín,Trenčiansky kraj,4261,https://www.trencianskatepla.sk,starosta@trencianskatepla.sk,xls,ok
506567,Trenčianska Turná,Trenčín,Trenčiansky kraj,3513,https://www.trencianskaturna.sk,starosta@trencianskaturna.sk,xls,ok
506591,Trenčianske Jastrabie,Trenčín,Trenčiansky kraj,1246,https://www.trencianskejastrabie.sk,starosta@trencianskejastrabie.sk,xls,ok
506605,Trenčianske Mitice,Trenčín,Trenčiansky kraj,780,https://www.trencianskemitice.sk,obecnyuradmitice@stonline.sk,xls,ok
545741,Trenčianske Stankovce,Trenčín,Trenčiansky kraj,3365,https://www.trencianskestankovce.sk,obectrenc.stankovce@stonline.sk,xls,ok
506613,Trenčianske Teplice,Trenčín,Trenčiansky kraj,4156,https://www.teplice.sk,primator@teplice.sk,xls,ok
505820,Trenčín,Trenčín,Trenčiansky kraj,55400,https://trencin.sk,primator@trencin.sk,guessed,ok
506648,Veľká Hradná,Trenčín,Trenčiansky kraj,761,https://www.velkahradna.sk,obecvh@slovanet.sk,xls,ok
